split,district_id,district_name,state_name,year_from,year_to,actual_yield_from,actual_yield_to,actual_change_pct,actual_direction,predicted_yield_from,predicted_yield_to,predicted_change_pct,predicted_direction,direction_match
test,IND013010,Kaithal,Haryana,2021,2022,4620.0,4710.0,1.948051929473877,increase,5103.38916015625,5004.04345703125,-1.9466612339019775,decrease,False
test,IND028013,Mansa,Punjab,2021,2022,4450.0,5000.0,12.359550476074219,increase,5059.8876953125,5182.67529296875,2.4266860485076904,increase,True
test,IND013011,Karnal,Haryana,2021,2022,5100.0,5380.0,5.490196228027344,increase,5097.0302734375,5015.4208984375,-1.6011161804199219,decrease,False
test,IND013012,Kurukshetra,Haryana,2021,2022,4260.0,4780.0,12.206573486328125,increase,5021.07568359375,4860.7470703125,-3.193112850189209,decrease,False
test,IND013022,Yamuna Nagar,Haryana,2021,2022,4510.0,5140.0,13.968957901000977,increase,4655.11572265625,4499.8408203125,-3.3355753421783447,decrease,False
test,IND013001,Ambala,Haryana,2021,2022,4110.0,4640.0,12.895377159118652,increase,4482.68212890625,4720.8251953125,5.3125128746032715,increase,True
test,IND028015,Mohali,Punjab,2021,2022,3710.0,4090.0,10.242587089538574,increase,4650.431640625,4812.94189453125,3.4945197105407715,increase,True
test,IND013016,Panchkula,Haryana,2021,2022,3770.0,3830.0,1.5915119647979736,increase,3930.325927734375,3924.40283203125,-0.15070240199565887,stable,False
test,IND028003,Bathinda,Punjab,2021,2022,4410.0,4950.0,12.244897842407227,increase,5058.3837890625,5344.095703125,5.648284912109375,increase,True
test,IND028019,Patiala,Punjab,2021,2022,3880.0,4910.0,26.5463924407959,increase,4901.19970703125,4961.08642578125,1.2218787670135498,increase,True
test,IND028021,Sangrur,Punjab,2021,2022,4175.82421875,5213.892578125,24.859004974365234,increase,5429.2001953125,5276.77587890625,-2.8074910640716553,decrease,False
test,IND028016,Muktsar,Punjab,2021,2022,4530.0,4690.0,3.5320088863372803,increase,5231.626953125,5275.46484375,0.8379398584365845,increase,True
test,IND028006,Fazilka,Punjab,2021,2022,4280.0,4630.0,8.177570343017578,increase,4921.517578125,4868.01953125,-1.087023377418518,decrease,False
test,IND028002,Barnala,Punjab,2021,2022,4570.0,5060.0,10.722101211547852,increase,5290.89111328125,5184.02197265625,-2.0198702812194824,decrease,False
test,IND028004,Faridkot,Punjab,2021,2022,4580.0,4380.0,-4.366812229156494,decrease,5407.54443359375,5386.6962890625,-0.38553810119628906,stable,False
test,IND028005,Fatehgarh Sahib,Punjab,2021,2022,3400.0,4790.0,40.88235092163086,increase,4793.1650390625,4952.22412109375,3.3184561729431152,increase,True
test,IND028014,Moga,Punjab,2021,2022,4370.0,4750.0,8.69565200805664,increase,5408.6142578125,5018.57666015625,-7.211414813995361,decrease,False
test,IND028012,Ludhiana,Punjab,2021,2022,4280.0,4590.0,7.242990493774414,increase,5095.7490234375,5089.17138671875,-0.1290808618068695,stable,False
test,IND028007,Firozpur,Punjab,2021,2022,4370.0,4800.0,9.83981704711914,increase,5202.2060546875,4936.74267578125,-5.10290002822876,decrease,False
test,IND028020,Rupnagar,Punjab,2021,2022,3620.0,4510.0,24.585636138916016,increase,4615.99267578125,4773.05517578125,3.4025723934173584,increase,True
test,IND028017,Nawan Shehar,Punjab,2021,2022,3870.0,4950.0,27.906978607177734,increase,4942.56103515625,4943.49853515625,0.018967898562550545,stable,False
test,IND028010,Jalandhar,Punjab,2021,2022,4220.0,4350.0,3.080568552017212,increase,5029.93701171875,4775.873046875,-5.051036357879639,decrease,False
test,IND028022,Tarn Taran,Punjab,2021,2022,4290.0,4670.0,8.857809066772461,increase,4974.52197265625,4789.00244140625,-3.72939395904541,decrease,False
test,IND028011,Kapurthala,Punjab,2021,2022,3990.0,4460.0,11.779448509216309,increase,4896.3974609375,4808.1884765625,-1.8015079498291016,decrease,False
test,IND028009,Hoshiarpur,Punjab,2021,2022,3620.0,4030.0,11.325966835021973,increase,4412.92822265625,4425.06298828125,0.27498215436935425,stable,False
test,IND028001,Amritsar,Punjab,2021,2022,4450.0,4790.0,7.640449523925781,increase,5017.31689453125,4862.10498046875,-3.093524217605591,decrease,False
test,IND028008,Gurdaspur,Punjab,2021,2022,4220.0,4430.0,4.976303577423096,increase,4649.087890625,4746.888671875,2.1036553382873535,increase,True
test,IND028018,Pathankot,Punjab,2021,2022,3650.0,4000.0,9.589040756225586,increase,4106.49169921875,4001.538818359375,-2.5557796955108643,decrease,False
